Date,Time,Booking Status,Vehicle Type,Avg VTAT,Avg CTAT,Cancelled Rides by Customer,Reason for cancelling by Customer,Cancelled Rides by Driver,Driver Cancellation Reason,Incomplete Rides,Incomplete Rides Reason,Booking Value,Ride Distance,Driver Ratings,Customer Rating,Payment Method,Day,Time_of_Day,ride_status,payment_status
09-01-2024,01-01-1900 23:46,No Driver Found,Go Mini,0,0,0,Not Applicable,0,Not Applicable,0,Not Applicable,414,23.72,0,0,Not Completed,Tuesday,Evening,Incomplete,Unpaid
08-11-2024,01-01-1900 18:33,Completed,Bike,12.6,17.7,0,Not Applicable,0,Not Applicable,0,Not Applicable,300,36.45,4.9,4.6,Debit Card,Friday,Evening,Completed,Paid
04-06-2024,01-01-1900 23:48,Cancelled by Driver,Auto,8.7,0,0,Not Applicable,1,The customer was coughing/sick,0,Not Applicable,414,23.72,0,0,Not Completed,Tuesday,Evening,Cancelled,Unpaid
20-09-2024,01-01-1900 04:02,Cancelled by Driver,Go Mini,3.3,0,0,Not Applicable,1,Customer related issue,0,Not Applicable,414,23.72,0,0,Not Completed,Friday,Night,Cancelled,Unpaid
15-06-2024,01-01-1900 08:37,Cancelled by Customer,Auto,8.4,0,1,Change of plans,0,Not Applicable,0,Not Applicable,414,23.72,0,0,Not Completed,Saturday,Morning,Cancelled,Unpaid
21-05-2024,01-01-1900 12:39,Cancelled by Driver,Bike,4.9,0,0,Not Applicable,1,Customer related issue,0,Not Applicable,414,23.72,0,0,Not Completed,Tuesday,Afternoon,Cancelled,Unpaid
19-08-2024,01-01-1900 16:08,Completed,Go Mini,7.7,43.8,0,Not Applicable,0,Not Applicable,0,Not Applicable,275,23.54,4.6,3.7,Cash,Monday,Afternoon,Completed,Paid
12-06-2024,01-01-1900 10:43,Cancelled by Customer,Auto,16.8,0,1,Driver asked to cancel,0,Not Applicable,0,Not Applicable,414,23.72,0,0,Not Completed,Wednesday,Morning,Cancelled,Unpaid
15-12-2024,01-01-1900 19:35,Cancelled by Customer,Go Sedan,8.9,0,1,Change of plans,0,Not Applicable,0,Not Applicable,414,23.72,0,0,Not Completed,Sunday,Evening,Cancelled,Unpaid
03-08-2024,01-01-1900 19:40,Completed,Auto,6.1,44.7,0,Not Applicable,0,Not Applicable,0,Not Applicable,557,26.49,4.5,5,Debit Card,Saturday,Evening,Completed,Paid
18-03-2024,01-01-1900 17:51,No Driver Found,Go Sedan,0,0,0,Not Applicable,0,Not Applicable,0,Not Applicable,414,23.72,0,0,Not Completed,Monday,Afternoon,Incomplete,Unpaid
02-08-2024,01-01-1900 17:22,Completed,Bike,7.4,35.2,0,Not Applicable,0,Not Applicable,0,Not Applicable,919,2.14,3.8,4.6,Cash,Friday,Afternoon,Completed,Paid
26-10-2024,01-01-1900 16:45,Cancelled by Driver,Uber XL,8.9,0,0,Not Applicable,1,Customer related issue,0,Not Applicable,414,23.72,0,0,Not Completed,Saturday,Afternoon,Cancelled,Unpaid
11-05-2024,01-01-1900 19:13,Cancelled by Driver,Go Mini,3.1,0,0,Not Applicable,1,More than permitted people in there,0,Not Applicable,414,23.72,0,0,Not Completed,Saturday,Evening,Cancelled,Unpaid
23-07-2024,01-01-1900 18:21,Completed,Go Mini,14.9,30.5,0,Not Applicable,0,Not Applicable,0,Not Applicable,135,43.35,4.2,4.6,UPI,Tuesday,Evening,Completed,Paid
28-05-2024,01-01-1900 17:17,Incomplete,eBike,5.1,25.1,0,Not Applicable,0,Not Applicable,1,Other Issue,191,13.69,0,0,Uber Wallet,Tuesday,Afternoon,Incomplete,Paid
18-12-2024,01-01-1900 11:51,Cancelled by Driver,Go Sedan,3.8,0,0,Not Applicable,1,Personal & Car related issues,0,Not Applicable,414,23.72,0,0,Not Completed,Wednesday,Morning,Cancelled,Unpaid
28-12-2024,01-01-1900 09:33,Completed,Uber XL,10.8,24.9,0,Not Applicable,0,Not Applicable,0,Not Applicable,1052,37.62,4.2,4.2,Uber Wallet,Saturday,Morning,Completed,Paid
09-07-2024,01-01-1900 17:13,Completed,Bike,9.2,37.9,0,Not Applicable,0,Not Applicable,0,Not Applicable,484,31.48,3.7,4.3,Credit Card,Tuesday,Afternoon,Completed,Paid
23-03-2024,01-01-1900 16:30,Completed,Auto,6.1,30,0,Not Applicable,0,Not Applicable,0,Not Applicable,849,34.05,4.3,5,Cash,Saturday,Afternoon,Completed,Paid
22-03-2024,01-01-1900 18:20,Completed,Premier Sedan,5.6,21.3,0,Not Applicable,0,Not Applicable,0,Not Applicable,407,14.91,4.4,4.6,UPI,Friday,Evening,Completed,Paid
17-03-2024,01-01-1900 21:39,Completed,Auto,2.6,28,0,Not Applicable,0,Not Applicable,0,Not Applicable,542,26.7,3.8,4.1,Cash,Sunday,Evening,Completed,Paid
12-10-2024,01-01-1900 18:46,Completed,Premier Sedan,9.1,38.1,0,Not Applicable,0,Not Applicable,0,Not Applicable,1461,44.3,4.4,5,Cash,Saturday,Evening,Completed,Paid
30-04-2024,01-01-1900 10:07,Completed,Auto,12.2,36.7,0,Not Applicable,0,Not Applicable,0,Not Applicable,298,31.23,4.3,4.7,Cash,Tuesday,Morning,Completed,Paid
02-02-2024,01-01-1900 17:54,Completed,Auto,7.4,33.7,0,Not Applicable,0,Not Applicable,0,Not Applicable,139,41.91,4.2,4.2,Credit Card,Friday,Afternoon,Completed,Paid
10-10-2024,01-01-1900 14:33,Completed,Premier Sedan,9.4,16.5,0,Not Applicable,0,Not Applicable,0,Not Applicable,297,30.75,3.9,4.3,Debit Card,Thursday,Afternoon,Completed,Paid
21-01-2024,01-01-1900 08:42,Cancelled by Customer,Auto,5.4,0,1,Change of plans,0,Not Applicable,0,Not Applicable,414,23.72,0,0,Not Completed,Sunday,Morning,Cancelled,Unpaid
14-03-2024,01-01-1900 19:01,Cancelled by Driver,Go Sedan,8.3,0,0,Not Applicable,1,More than permitted people in there,0,Not Applicable,414,23.72,0,0,Not Completed,Thursday,Evening,Cancelled,Unpaid
17-01-2024,01-01-1900 18:43,Completed,Bike,6,41.6,0,Not Applicable,0,Not Applicable,0,Not Applicable,331,31.38,4.2,4.3,Debit Card,Wednesday,Evening,Completed,Paid
19-12-2024,01-01-1900 22:02,Cancelled by Driver,Go Sedan,7,0,0,Not Applicable,1,More than permitted people in there,0,Not Applicable,414,23.72,0,0,Not Completed,Thursday,Evening,Cancelled,Unpaid
19-01-2024,01-01-1900 15:07,Incomplete,Go Mini,7.5,18.2,0,Not Applicable,0,Not Applicable,1,Vehicle Breakdown,477,16.22,0,0,UPI,Friday,Afternoon,Incomplete,Paid
20-01-2024,01-01-1900 16:08,Cancelled by Driver,Go Mini,5.1,0,0,Not Applicable,1,Customer related issue,0,Not Applicable,414,23.72,0,0,Not Completed,Saturday,Afternoon,Cancelled,Unpaid
21-07-2024,01-01-1900 21:35,No Driver Found,Go Sedan,0,0,0,Not Applicable,0,Not Applicable,0,Not Applicable,414,23.72,0,0,Not Completed,Sunday,Evening,Incomplete,Unpaid
12-06-2024,01-01-1900 16:19,Incomplete,Go Mini,3.6,19.6,0,Not Applicable,0,Not Applicable,1,Vehicle Breakdown,205,15.7,0,0,UPI,Wednesday,Afternoon,Incomplete,Paid
19-02-2024,01-01-1900 03:44,Completed,Go Mini,4.5,17.7,0,Not Applicable,0,Not Applicable,0,Not Applicable,307,9.91,4.6,4.6,UPI,Monday,Night,Completed,Paid
08-12-2024,01-01-1900 17:34,Cancelled by Driver,Bike,5,0,0,Not Applicable,1,The customer was coughing/sick,0,Not Applicable,414,23.72,0,0,Not Completed,Sunday,Afternoon,Cancelled,Unpaid
22-04-2024,01-01-1900 20:57,Incomplete,Premier Sedan,7.3,24.3,0,Not Applicable,0,Not Applicable,1,Other Issue,849,16.34,0,0,UPI,Monday,Evening,Incomplete,Paid
01-01-2024,01-01-1900 20:22,Completed,Bike,11.7,18.1,0,Not Applicable,0,Not Applicable,0,Not Applicable,739,36.6,4.2,4.2,UPI,Monday,Evening,Completed,Paid
31-05-2024,01-01-1900 18:50,Cancelled by Driver,Go Mini,11,0,0,Not Applicable,1,Customer related issue,0,Not Applicable,414,23.72,0,0,Not Completed,Friday,Evening,Cancelled,Unpaid
25-09-2024,01-01-1900 19:56,Incomplete,Uber XL,5.7,25,0,Not Applicable,0,Not Applicable,1,Other Issue,106,13.97,0,0,UPI,Wednesday,Evening,Incomplete,Paid
07-07-2024,01-01-1900 21:32,Completed,Go Sedan,10,23.8,0,Not Applicable,0,Not Applicable,0,Not Applicable,820,32.93,4.2,4.9,Uber Wallet,Sunday,Evening,Completed,Paid
22-11-2024,01-01-1900 14:40,Incomplete,Bike,7.9,12.2,0,Not Applicable,0,Not Applicable,1,Other Issue,822,14.85,0,0,UPI,Friday,Afternoon,Incomplete,Paid
07-09-2024,01-01-1900 11:24,Completed,Auto,6.6,19.6,0,Not Applicable,0,Not Applicable,0,Not Applicable,2060,29.61,4.6,4.3,Uber Wallet,Saturday,Morning,Completed,Paid
11-09-2024,01-01-1900 19:19,Cancelled by Customer,Bike,14.3,0,1,Wrong Address,0,Not Applicable,0,Not Applicable,414,23.72,0,0,Not Completed,Wednesday,Evening,Cancelled,Unpaid
30-03-2024,01-01-1900 21:31,Completed,Auto,8.3,16.8,0,Not Applicable,0,Not Applicable,0,Not Applicable,336,41.67,4.2,4.4,UPI,Saturday,Evening,Completed,Paid
04-07-2024,01-01-1900 06:59,Cancelled by Driver,Auto,11,0,0,Not Applicable,1,The customer was coughing/sick,0,Not Applicable,414,23.72,0,0,Not Completed,Thursday,Morning,Cancelled,Unpaid
01-08-2024,01-01-1900 10:48,Incomplete,Go Sedan,4.4,27.4,0,Not Applicable,0,Not Applicable,1,Other Issue,478,18.82,0,0,UPI,Thursday,Morning,Incomplete,Paid
21-09-2024,01-01-1900 07:18,Completed,Auto,4,34.6,0,Not Applicable,0,Not Applicable,0,Not Applicable,413,4.08,4.9,3.3,UPI,Saturday,Morning,Completed,Paid
07-06-2024,01-01-1900 22:13,Cancelled by Driver,Bike,10.6,0,0,Not Applicable,1,Personal & Car related issues,0,Not Applicable,414,23.72,0,0,Not Completed,Friday,Evening,Cancelled,Unpaid
02-06-2024,01-01-1900 22:00,Completed,Go Mini,4.6,32.4,0,Not Applicable,0,Not Applicable,0,Not Applicable,273,10.92,3.8,4.3,UPI,Sunday,Evening,Completed,Paid
28-05-2024,01-01-1900 19:11,Cancelled by Driver,Go Mini,8.5,0,0,Not Applicable,1,Personal & Car related issues,0,Not Applicable,414,23.72,0,0,Not Completed,Tuesday,Evening,Cancelled,Unpaid
30-07-2024,01-01-1900 11:39,Incomplete,Auto,7.4,27.5,0,Not Applicable,0,Not Applicable,1,Vehicle Breakdown,839,9.9,0,0,UPI,Tuesday,Morning,Incomplete,Paid
05-08-2024,01-01-1900 10:48,Completed,Go Mini,10.9,32.9,0,Not Applicable,0,Not Applicable,0,Not Applicable,947,16.52,3.9,4.2,Cash,Monday,Morning,Completed,Paid
11-07-2024,01-01-1900 05:46,Completed,Auto,3.8,23.5,0,Not Applicable,0,Not Applicable,0,Not Applicable,135,18.26,4.3,4.6,Debit Card,Thursday,Night,Completed,Paid
11-07-2024,01-01-1900 08:06,No Driver Found,Go Mini,0,0,0,Not Applicable,0,Not Applicable,0,Not Applicable,414,23.72,0,0,Not Completed,Thursday,Morning,Incomplete,Unpaid
30-10-2024,01-01-1900 20:19,Completed,Auto,9.6,39.8,0,Not Applicable,0,Not Applicable,0,Not Applicable,626,20.31,4.3,4.2,UPI,Wednesday,Evening,Completed,Paid
26-09-2024,01-01-1900 15:46,Completed,Go Mini,7.3,39.5,0,Not Applicable,0,Not Applicable,0,Not Applicable,582,34.08,4.6,4.9,Cash,Thursday,Afternoon,Completed,Paid
19-07-2024,01-01-1900 19:32,Completed,Auto,14.3,17.9,0,Not Applicable,0,Not Applicable,0,Not Applicable,332,49.36,4.6,3.1,Cash,Friday,Evening,Completed,Paid
06-10-2024,01-01-1900 15:43,Completed,Auto,14.2,44.8,0,Not Applicable,0,Not Applicable,0,Not Applicable,741,21.11,4.5,4.8,Cash,Sunday,Afternoon,Completed,Paid
05-05-2024,01-01-1900 10:03,Completed,Go Sedan,2.9,22.8,0,Not Applicable,0,Not Applicable,0,Not Applicable,148,25.88,4.2,4.4,UPI,Sunday,Morning,Completed,Paid
17-12-2024,01-01-1900 14:07,Completed,Go Mini,11.5,26.9,0,Not Applicable,0,Not Applicable,0,Not Applicable,106,43.23,4.7,4.3,Debit Card,Tuesday,Afternoon,Completed,Paid
18-07-2024,01-01-1900 05:52,Cancelled by Customer,Go Mini,13,0,1,Driver asked to cancel,0,Not Applicable,0,Not Applicable,414,23.72,0,0,Not Completed,Thursday,Night,Cancelled,Unpaid
28-04-2024,01-01-1900 14:39,Completed,Premier Sedan,6,26,0,Not Applicable,0,Not Applicable,0,Not Applicable,1072,43.56,4.1,4.9,Cash,Sunday,Afternoon,Completed,Paid
20-11-2024,01-01-1900 17:55,No Driver Found,Bike,0,0,0,Not Applicable,0,Not Applicable,0,Not Applicable,414,23.72,0,0,Not Completed,Wednesday,Afternoon,Incomplete,Unpaid
08-09-2024,01-01-1900 20:34,Completed,Go Mini,6.9,15.9,0,Not Applicable,0,Not Applicable,0,Not Applicable,3453,18.13,4.1,4.1,Cash,Sunday,Evening,Completed,Paid
13-02-2024,01-01-1900 20:46,No Driver Found,Uber XL,0,0,0,Not Applicable,0,Not Applicable,0,Not Applicable,414,23.72,0,0,Not Completed,Tuesday,Evening,Incomplete,Unpaid
31-01-2024,01-01-1900 20:13,Cancelled by Driver,Go Mini,7.3,0,0,Not Applicable,1,The customer was coughing/sick,0,Not Applicable,414,23.72,0,0,Not Completed,Wednesday,Evening,Cancelled,Unpaid
12-12-2024,01-01-1900 09:40,Completed,Go Sedan,3.8,39.1,0,Not Applicable,0,Not Applicable,0,Not Applicable,164,26.19,4.1,4.4,Credit Card,Thursday,Morning,Completed,Paid
19-01-2024,01-01-1900 15:39,Completed,Go Sedan,7.6,35.1,0,Not Applicable,0,Not Applicable,0,Not Applicable,819,14.9,4.7,4.2,Debit Card,Friday,Afternoon,Completed,Paid
16-12-2024,01-01-1900 12:00,Completed,Bike,12,28.8,0,Not Applicable,0,Not Applicable,0,Not Applicable,853,25.15,4.2,3.7,UPI,Monday,Afternoon,Completed,Paid
13-01-2024,01-01-1900 11:17,Completed,Go Sedan,3.2,35.7,0,Not Applicable,0,Not Applicable,0,Not Applicable,1384,24.35,4.6,4.8,Credit Card,Saturday,Morning,Completed,Paid
25-01-2024,01-01-1900 07:44,Completed,Auto,11.6,15.8,0,Not Applicable,0,Not Applicable,0,Not Applicable,794,23.09,3.8,4.2,Uber Wallet,Thursday,Morning,Completed,Paid
14-04-2024,01-01-1900 09:57,Completed,Go Sedan,14.7,17,0,Not Applicable,0,Not Applicable,0,Not Applicable,92,46.1,4.4,3.2,Cash,Sunday,Morning,Completed,Paid
02-08-2024,01-01-1900 15:15,Completed,Premier Sedan,13.8,43.6,0,Not Applicable,0,Not Applicable,0,Not Applicable,413,18.16,4.4,4.5,UPI,Friday,Afternoon,Completed,Paid
23-12-2024,01-01-1900 16:13,Completed,Go Mini,13.6,25.8,0,Not Applicable,0,Not Applicable,0,Not Applicable,297,21.13,4.3,4.6,Cash,Monday,Afternoon,Completed,Paid
07-03-2024,01-01-1900 08:02,Cancelled by Customer,Go Sedan,5.9,0,1,Wrong Address,0,Not Applicable,0,Not Applicable,414,23.72,0,0,Not Completed,Thursday,Morning,Cancelled,Unpaid
18-04-2024,01-01-1900 09:36,Cancelled by Customer,Go Mini,14.5,0,1,Driver is not moving towards pickup location,0,Not Applicable,0,Not Applicable,414,23.72,0,0,Not Completed,Thursday,Morning,Cancelled,Unpaid
15-01-2024,01-01-1900 09:02,Completed,Auto,14.3,17.6,0,Not Applicable,0,Not Applicable,0,Not Applicable,1150,46.37,4.5,4.7,Debit Card,Monday,Morning,Completed,Paid
06-11-2024,01-01-1900 10:53,Completed,eBike,14.4,27.4,0,Not Applicable,0,Not Applicable,0,Not Applicable,701,32.57,4.4,4.2,Uber Wallet,Wednesday,Morning,Completed,Paid
12-06-2024,01-01-1900 16:54,No Driver Found,Auto,0,0,0,Not Applicable,0,Not Applicable,0,Not Applicable,414,23.72,0,0,Not Completed,Wednesday,Afternoon,Incomplete,Unpaid
02-01-2024,01-01-1900 12:27,Completed,Bike,10.1,38.6,0,Not Applicable,0,Not Applicable,0,Not Applicable,92,46.98,3.8,3.8,UPI,Tuesday,Afternoon,Completed,Paid
19-03-2024,01-01-1900 06:53,Completed,Go Sedan,12.2,31.4,0,Not Applicable,0,Not Applicable,0,Not Applicable,52,46.04,4.7,5,Debit Card,Tuesday,Morning,Completed,Paid
18-10-2024,01-01-1900 19:46,Completed,Auto,7.2,23.6,0,Not Applicable,0,Not Applicable,0,Not Applicable,317,40.55,4.3,4.2,Cash,Friday,Evening,Completed,Paid
24-09-2024,01-01-1900 09:27,Cancelled by Driver,Auto,8.5,0,0,Not Applicable,1,The customer was coughing/sick,0,Not Applicable,414,23.72,0,0,Not Completed,Tuesday,Morning,Cancelled,Unpaid
31-03-2024,01-01-1900 20:58,Completed,Auto,14.8,16,0,Not Applicable,0,Not Applicable,0,Not Applicable,388,48.17,4.3,4.6,UPI,Sunday,Evening,Completed,Paid
25-06-2024,01-01-1900 00:12,Completed,Bike,5.2,21.6,0,Not Applicable,0,Not Applicable,0,Not Applicable,381,2.5,4.4,4.9,Credit Card,Tuesday,Night,Completed,Paid
19-01-2024,01-01-1900 17:00,Incomplete,Bike,4.7,26.7,0,Not Applicable,0,Not Applicable,1,Customer Demand,429,16.16,0,0,UPI,Friday,Afternoon,Incomplete,Paid
14-08-2024,01-01-1900 14:29,Completed,Go Mini,14.2,24.3,0,Not Applicable,0,Not Applicable,0,Not Applicable,459,20.39,4.3,4.3,UPI,Wednesday,Afternoon,Completed,Paid
02-06-2024,01-01-1900 15:52,Completed,eBike,13.3,40.2,0,Not Applicable,0,Not Applicable,0,Not Applicable,195,16.55,3.9,4.5,UPI,Sunday,Afternoon,Completed,Paid
11-05-2024,01-01-1900 10:45,No Driver Found,Auto,0,0,0,Not Applicable,0,Not Applicable,0,Not Applicable,414,23.72,0,0,Not Completed,Saturday,Morning,Incomplete,Unpaid
01-08-2024,01-01-1900 10:49,Completed,eBike,14.5,17.5,0,Not Applicable,0,Not Applicable,0,Not Applicable,354,33.35,4.3,4.2,Cash,Thursday,Morning,Completed,Paid
23-12-2024,01-01-1900 14:39,Completed,Bike,3.7,24.2,0,Not Applicable,0,Not Applicable,0,Not Applicable,145,9.09,4.4,4.3,UPI,Monday,Afternoon,Completed,Paid
11-04-2024,01-01-1900 15:07,Completed,Go Mini,6.7,28.6,0,Not Applicable,0,Not Applicable,0,Not Applicable,386,19.31,3.8,4.1,Cash,Thursday,Afternoon,Completed,Paid
12-11-2024,01-01-1900 23:06,Completed,Bike,10.6,33,0,Not Applicable,0,Not Applicable,0,Not Applicable,198,18.04,3.8,4.3,UPI,Tuesday,Evening,Completed,Paid
19-08-2024,01-01-1900 20:27,Completed,Auto,9.3,15.1,0,Not Applicable,0,Not Applicable,0,Not Applicable,620,43.51,4.4,4.3,UPI,Monday,Evening,Completed,Paid
14-03-2024,01-01-1900 09:41,Completed,Go Mini,12.1,32.1,0,Not Applicable,0,Not Applicable,0,Not Applicable,661,33.49,4.2,5,Cash,Thursday,Morning,Completed,Paid
27-06-2024,01-01-1900 17:08,Completed,eBike,6.9,44.7,0,Not Applicable,0,Not Applicable,0,Not Applicable,354,49.59,4.3,5,Cash,Thursday,Afternoon,Completed,Paid
28-08-2024,01-01-1900 15:34,Cancelled by Customer,Auto,14.7,0,1,Change of plans,0,Not Applicable,0,Not Applicable,414,23.72,0,0,Not Completed,Wednesday,Afternoon,Cancelled,Unpaid
08-04-2024,01-01-1900 03:51,Completed,Go Sedan,7.5,37.9,0,Not Applicable,0,Not Applicable,0,Not Applicable,390,19.15,4.2,4.1,UPI,Monday,Night,Completed,Paid
14-09-2024,01-01-1900 20:25,Completed,Auto,4.1,43.4,0,Not Applicable,0,Not Applicable,0,Not Applicable,243,25.73,3.8,4.9,UPI,Saturday,Evening,Completed,Paid
21-04-2024,01-01-1900 14:28,Cancelled by Driver,Auto,9.3,0,0,Not Applicable,1,Personal & Car related issues,0,Not Applicable,414,23.72,0,0,Not Completed,Sunday,Afternoon,Cancelled,Unpaid
07-07-2024,01-01-1900 05:00,Completed,Premier Sedan,14.1,17.2,0,Not Applicable,0,Not Applicable,0,Not Applicable,865,33.96,3.6,4.6,UPI,Sunday,Night,Completed,Paid
28-03-2024,01-01-1900 17:34,Completed,Go Mini,8.5,19,0,Not Applicable,0,Not Applicable,0,Not Applicable,50,37.08,3.3,4.4,UPI,Thursday,Afternoon,Completed,Paid
29-09-2024,01-01-1900 12:47,Completed,Bike,12.2,17.6,0,Not Applicable,0,Not Applicable,0,Not Applicable,582,48.97,4.5,4.2,UPI,Sunday,Afternoon,Completed,Paid
17-12-2024,01-01-1900 18:33,Completed,Auto,5.5,31.8,0,Not Applicable,0,Not Applicable,0,Not Applicable,419,2.38,4.9,4.5,Credit Card,Tuesday,Evening,Completed,Paid
23-04-2024,01-01-1900 10:03,Completed,Premier Sedan,13.4,26.6,0,Not Applicable,0,Not Applicable,0,Not Applicable,489,24.79,4.1,4.8,Cash,Tuesday,Morning,Completed,Paid
05-06-2024,01-01-1900 21:19,Completed,Go Mini,5.2,25.7,0,Not Applicable,0,Not Applicable,0,Not Applicable,248,5.93,4.6,3.3,UPI,Wednesday,Evening,Completed,Paid
25-01-2024,01-01-1900 02:42,Completed,Bike,2.9,42.5,0,Not Applicable,0,Not Applicable,0,Not Applicable,359,28.71,4.2,4.5,Cash,Thursday,Night,Completed,Paid
28-07-2024,01-01-1900 19:52,Cancelled by Driver,Auto,10.8,0,0,Not Applicable,1,Customer related issue,0,Not Applicable,414,23.72,0,0,Not Completed,Sunday,Evening,Cancelled,Unpaid
15-05-2024,01-01-1900 11:24,Completed,Auto,10.1,34.9,0,Not Applicable,0,Not Applicable,0,Not Applicable,1643,30.78,3.5,4.1,Uber Wallet,Wednesday,Morning,Completed,Paid
26-11-2024,01-01-1900 17:44,No Driver Found,eBike,0,0,0,Not Applicable,0,Not Applicable,0,Not Applicable,414,23.72,0,0,Not Completed,Tuesday,Afternoon,Incomplete,Unpaid
01-07-2024,01-01-1900 10:26,Cancelled by Driver,Go Sedan,5.1,0,0,Not Applicable,1,Personal & Car related issues,0,Not Applicable,414,23.72,0,0,Not Completed,Monday,Morning,Cancelled,Unpaid
06-05-2024,01-01-1900 18:06,Cancelled by Driver,Go Mini,9.7,0,0,Not Applicable,1,More than permitted people in there,0,Not Applicable,414,23.72,0,0,Not Completed,Monday,Evening,Cancelled,Unpaid
09-05-2024,01-01-1900 20:27,Cancelled by Driver,eBike,10.2,0,0,Not Applicable,1,The customer was coughing/sick,0,Not Applicable,414,23.72,0,0,Not Completed,Thursday,Evening,Cancelled,Unpaid
17-02-2024,01-01-1900 20:21,Incomplete,Premier Sedan,7.5,25.1,0,Not Applicable,0,Not Applicable,1,Other Issue,241,3.54,0,0,UPI,Saturday,Evening,Incomplete,Paid
12-03-2024,01-01-1900 10:22,No Driver Found,eBike,0,0,0,Not Applicable,0,Not Applicable,0,Not Applicable,414,23.72,0,0,Not Completed,Tuesday,Morning,Incomplete,Unpaid
24-10-2024,01-01-1900 01:26,Cancelled by Driver,Premier Sedan,10.7,0,0,Not Applicable,1,More than permitted people in there,0,Not Applicable,414,23.72,0,0,Not Completed,Thursday,Night,Cancelled,Unpaid
04-10-2024,01-01-1900 18:47,Cancelled by Customer,Go Sedan,11.7,0,1,AC is not working,0,Not Applicable,0,Not Applicable,414,23.72,0,0,Not Completed,Friday,Evening,Cancelled,Unpaid
08-11-2024,01-01-1900 23:38,Incomplete,Go Mini,7.7,21.9,0,Not Applicable,0,Not Applicable,1,Vehicle Breakdown,299,13.62,0,0,UPI,Friday,Evening,Incomplete,Paid
17-11-2024,01-01-1900 06:22,Cancelled by Customer,Go Mini,8.3,0,1,AC is not working,0,Not Applicable,0,Not Applicable,414,23.72,0,0,Not Completed,Sunday,Morning,Cancelled,Unpaid
29-12-2024,01-01-1900 10:25,No Driver Found,Go Mini,0,0,0,Not Applicable,0,Not Applicable,0,Not Applicable,414,23.72,0,0,Not Completed,Sunday,Morning,Incomplete,Unpaid
18-08-2024,01-01-1900 20:35,Cancelled by Driver,eBike,6.4,0,0,Not Applicable,1,Personal & Car related issues,0,Not Applicable,414,23.72,0,0,Not Completed,Sunday,Evening,Cancelled,Unpaid
01-11-2024,01-01-1900 09:23,Completed,Go Mini,14.7,44.8,0,Not Applicable,0,Not Applicable,0,Not Applicable,357,5.61,4.7,4.6,Uber Wallet,Friday,Morning,Completed,Paid
23-03-2024,01-01-1900 05:45,Completed,Auto,7.7,43.2,0,Not Applicable,0,Not Applicable,0,Not Applicable,1046,11.6,3.3,4.3,UPI,Saturday,Night,Completed,Paid
06-05-2024,01-01-1900 16:54,Completed,Auto,12.6,39.8,0,Not Applicable,0,Not Applicable,0,Not Applicable,887,28.28,4.4,4.9,Uber Wallet,Monday,Afternoon,Completed,Paid
28-03-2024,01-01-1900 14:35,Cancelled by Driver,Go Sedan,6.8,0,0,Not Applicable,1,More than permitted people in there,0,Not Applicable,414,23.72,0,0,Not Completed,Thursday,Afternoon,Cancelled,Unpaid
10-08-2024,01-01-1900 10:57,Completed,Go Sedan,5.4,18.8,0,Not Applicable,0,Not Applicable,0,Not Applicable,176,15.09,4.2,4.3,Cash,Saturday,Morning,Completed,Paid
09-04-2024,01-01-1900 18:26,Completed,Bike,6.8,40.8,0,Not Applicable,0,Not Applicable,0,Not Applicable,467,14.72,3.3,4.3,Cash,Tuesday,Evening,Completed,Paid
20-11-2024,01-01-1900 21:17,Incomplete,Bike,2.3,22.8,0,Not Applicable,0,Not Applicable,1,Customer Demand,597,6.87,0,0,Credit Card,Wednesday,Evening,Incomplete,Paid
